Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2017-06-26,9594.0498046875,9615.400390625,9473.4501953125,9511.400390625,203300,0.0,0.0
2017-06-27,9520.2001953125,9522.5,9474.349609375,9491.25,172400,0.0,0.0
2017-06-28,9522.9501953125,9575.7998046875,9493.7998046875,9504.099609375,259300,0.0,0.0
2017-06-29,9478.5,9535.7998046875,9448.75,9520.900390625,179600,0.0,0.0
2017-07-03,9645.900390625,9650.650390625,9595.5,9613.2998046875,144800,0.0,0.0
2017-07-05,9653.599609375,9700.7001953125,9639.9501953125,9674.5498046875,147400,0.0,0.0
2017-07-06,9670.349609375,9684.25,9642.650390625,9665.7998046875,141800,0.0,0.0
2017-07-10,9797.4501953125,9830.0498046875,9778.849609375,9786.0498046875,179700,0.0,0.0
2017-07-11,9807.2998046875,9824.9501953125,9787.7001953125,9816.099609375,145500,0.0,0.0
2017-07-12,9855.7998046875,9897.25,9853.4501953125,9891.7001953125,181300,0.0,0.0
2017-07-13,9913.2998046875,9913.2998046875,9845.4501953125,9886.349609375,159600,0.0,0.0
2017-07-17,9832.7001953125,9885.349609375,9792.0498046875,9827.150390625,293900,0.0,0.0
2017-07-18,9855.9501953125,9905.0498046875,9851.650390625,9899.599609375,200200,0.0,0.0
2017-07-19,9920.2001953125,9922.5498046875,9863.4501953125,9873.2998046875,161100,0.0,0.0
2017-07-20,9899.599609375,9924.7001953125,9838.0,9915.25,187500,0.0,0.0
2017-07-24,10010.5498046875,10011.2998046875,9949.099609375,9964.5498046875,185500,0.0,0.0
2017-07-25,9983.650390625,10025.9501953125,9965.9501953125,10020.650390625,197600,0.0,0.0
2017-07-26,10063.25,10114.849609375,10005.5,10020.5498046875,287900,0.0,0.0
2017-07-27,9996.5498046875,10026.0498046875,9944.5,10014.5,191600,0.0,0.0
2017-07-31,10101.0498046875,10128.599609375,10065.75,10114.650390625,184300,0.0,0.0
2017-08-01,10136.2998046875,10137.849609375,10054.2001953125,10081.5,161500,0.0,0.0
2017-08-02,10081.150390625,10081.150390625,9998.25,10013.650390625,192700,0.0,0.0
2017-08-03,10008.599609375,10075.25,9988.349609375,10066.400390625,178600,0.0,0.0
2017-08-07,10068.349609375,10083.7998046875,9947.0,9978.5498046875,203300,0.0,0.0
2017-08-08,9961.150390625,9969.7998046875,9893.0498046875,9908.0498046875,169200,0.0,0.0
2017-08-09,9872.849609375,9892.650390625,9776.2001953125,9820.25,235500,0.0,0.0
2017-08-10,9712.150390625,9771.650390625,9685.5498046875,9710.7998046875,285900,0.0,0.0
2017-08-15,9825.849609375,9903.9501953125,9773.849609375,9897.2998046875,219500,0.0,0.0
2017-08-16,9945.5498046875,9947.7998046875,9883.75,9904.150390625,197600,0.0,0.0
2017-08-17,9865.9501953125,9865.9501953125,9783.650390625,9837.400390625,246300,0.0,0.0
2017-08-21,9815.75,9828.4501953125,9752.599609375,9765.5498046875,183600,0.0,0.0
2017-08-22,9803.0498046875,9857.900390625,9786.75,9852.5,168600,0.0,0.0
2017-08-23,9881.2001953125,9881.5,9848.849609375,9857.0498046875,184700,0.0,0.0
2017-08-28,9886.400390625,9887.349609375,9783.75,9796.0498046875,173300,0.0,0.0
2017-08-29,9859.5,9909.4501953125,9850.7998046875,9884.400390625,157800,0.0,0.0
2017-08-30,9905.7001953125,9925.099609375,9856.9501953125,9917.900390625,327700,0.0,0.0
2017-08-31,9937.650390625,9983.4501953125,9909.849609375,9974.400390625,157800,0.0,0.0
2017-09-05,9899.25,9931.5498046875,9882.5498046875,9916.2001953125,149200,0.0,0.0
2017-09-06,9945.849609375,9964.849609375,9917.2001953125,9929.900390625,188800,0.0,0.0
2017-09-07,9958.650390625,9963.599609375,9913.2998046875,9934.7998046875,163600,0.0,0.0
2017-09-11,10056.849609375,10097.5498046875,10028.0498046875,10093.0498046875,182600,0.0,0.0
2017-09-12,10099.25,10131.9501953125,10063.150390625,10079.2998046875,215000,0.0,0.0
2017-09-13,10107.400390625,10126.5,10070.349609375,10086.599609375,225600,0.0,0.0
2017-09-14,10062.349609375,10115.150390625,10043.650390625,10085.400390625,266600,0.0,0.0
2017-09-18,10175.599609375,10178.9501953125,10129.9501953125,10147.5498046875,187500,0.0,0.0
2017-09-19,10160.9501953125,10171.0498046875,10134.2001953125,10141.150390625,199400,0.0,0.0
2017-09-20,10139.599609375,10158.900390625,10058.599609375,10121.900390625,191800,0.0,0.0
2017-09-21,10094.349609375,10095.0498046875,9952.7998046875,9964.400390625,226600,0.0,0.0
2017-09-25,9875.25,9891.349609375,9813.0,9871.5,190900,0.0,0.0
2017-09-26,9920.599609375,9921.0498046875,9714.400390625,9735.75,200100,0.0,0.0
2017-09-27,9736.400390625,9789.2001953125,9687.5498046875,9768.9501953125,385000,0.0,0.0
2017-09-28,9814.2998046875,9854.0,9775.349609375,9788.599609375,196300,0.0,0.0
2017-10-02,9893.2998046875,9895.400390625,9831.0498046875,9859.5,162800,0.0,0.0
2017-10-03,9884.349609375,9938.2998046875,9850.650390625,9914.900390625,156200,0.0,0.0
2017-10-04,9927.0,9945.9501953125,9881.849609375,9888.7001953125,147800,0.0,0.0
2017-10-05,9908.150390625,9989.349609375,9906.599609375,9979.7001953125,195800,0.0,0.0
2017-10-09,10013.7001953125,10034.0,10002.2998046875,10016.9501953125,148600,0.0,0.0
2017-10-10,10042.599609375,10067.25,9955.7998046875,9984.7998046875,189700,0.0,0.0
2017-10-11,10011.2001953125,10104.4501953125,9977.099609375,10096.400390625,200900,0.0,0.0
2017-10-12,10123.7001953125,10191.900390625,10120.099609375,10167.4501953125,230100,0.0,0.0
2017-10-16,10227.650390625,10251.849609375,10212.599609375,10234.4501953125,195700,0.0,0.0
2017-10-17,10209.400390625,10236.4501953125,10175.75,10210.849609375,254200,0.0,0.0
2017-10-18,10210.349609375,10211.9501953125,10123.349609375,10146.5498046875,30200,0.0,0.0
2017-10-23,10218.5498046875,10237.75,10182.400390625,10207.7001953125,217200,0.0,0.0
2017-10-24,10321.150390625,10340.5498046875,10240.900390625,10295.349609375,594200,0.0,0.0
2017-10-25,10291.7998046875,10355.650390625,10271.849609375,10343.7998046875,429700,0.0,0.0
2017-10-26,10362.2998046875,10366.150390625,10311.2998046875,10323.0498046875,312700,0.0,0.0
2017-10-30,10364.900390625,10367.7001953125,10323.9501953125,10335.2998046875,232600,0.0,0.0
2017-10-31,10390.349609375,10451.650390625,10383.0498046875,10440.5,260300,0.0,0.0
2017-11-01,10440.5,10453.0,10412.5498046875,10423.7998046875,201500,0.0,0.0
2017-11-02,10461.5498046875,10461.7001953125,10403.599609375,10452.5,199900,0.0,0.0
2017-11-06,10477.150390625,10485.75,10340.7998046875,10350.150390625,286900,0.0,0.0
2017-11-07,10361.9501953125,10384.25,10285.5,10303.150390625,274500,0.0,0.0
2017-11-08,10358.650390625,10368.4501953125,10266.9501953125,10308.9501953125,240200,0.0,0.0
2017-11-09,10304.349609375,10344.9501953125,10254.099609375,10321.75,279400,0.0,0.0
2017-11-13,10223.400390625,10248.0,10175.5498046875,10186.599609375,305000,0.0,0.0
2017-11-14,10171.9501953125,10175.4501953125,10094.0,10118.0498046875,207400,0.0,0.0
2017-11-15,10152.900390625,10232.25,10139.2001953125,10214.75,182600,0.0,0.0
2017-11-16,10324.5498046875,10343.599609375,10268.0498046875,10283.599609375,203300,0.0,0.0
2017-11-20,10329.25,10358.7001953125,10315.0498046875,10326.900390625,186100,0.0,0.0
2017-11-21,10350.7998046875,10368.7001953125,10309.5498046875,10342.2998046875,157600,0.0,0.0
2017-11-22,10358.4501953125,10374.2998046875,10307.2998046875,10348.75,153000,0.0,0.0
2017-11-27,10387.900390625,10409.5498046875,10355.2001953125,10370.25,196000,0.0,0.0
2017-11-28,10376.650390625,10392.9501953125,10345.900390625,10361.2998046875,152500,0.0,0.0
2017-11-29,10332.7001953125,10332.7001953125,10211.25,10226.5498046875,342500,0.0,0.0
2017-11-30,10263.7001953125,10272.7001953125,10108.5498046875,10121.7998046875,143400,0.0,0.0
2017-12-04,10118.25,10147.9501953125,10069.099609375,10118.25,155500,0.0,0.0
2017-12-05,10088.7998046875,10104.2001953125,10033.349609375,10044.099609375,166100,0.0,0.0
2017-12-06,10063.4501953125,10182.650390625,10061.900390625,10166.7001953125,166200,0.0,0.0
2017-12-07,10198.4501953125,10270.849609375,10195.25,10265.650390625,200000,0.0,0.0
2017-12-11,10324.900390625,10326.099609375,10230.2001953125,10240.150390625,175100,0.0,0.0
2017-12-12,10236.599609375,10296.5498046875,10169.849609375,10192.9501953125,181600,0.0,0.0
2017-12-13,10229.2998046875,10276.099609375,10141.5498046875,10252.099609375,154300,0.0,0.0
2017-12-14,10345.650390625,10373.099609375,10319.650390625,10333.25,255100,0.0,0.0
2017-12-18,10414.7998046875,10472.2001953125,10406.0,10463.2001953125,169100,0.0,0.0
2017-12-19,10494.400390625,10494.4501953125,10437.150390625,10444.2001953125,175200,0.0,0.0
2017-12-20,10473.9501953125,10473.9501953125,10426.900390625,10440.2998046875,151900,0.0,0.0
2017-12-21,10457.2998046875,10501.099609375,10448.25,10493.0,138800,0.0,0.0
2017-12-26,10531.0498046875,10552.400390625,10469.25,10490.75,165200,0.0,0.0
2017-12-27,10498.2001953125,10534.5498046875,10460.4501953125,10477.900390625,272900,0.0,0.0
2017-12-28,10492.349609375,10538.7001953125,10488.650390625,10530.7001953125,152000,0.0,0.0
2018-01-02,10482.650390625,10503.599609375,10429.5498046875,10443.2001953125,167300,0.0,0.0
2018-01-03,10469.400390625,10513.0,10441.4501953125,10504.7998046875,174900,0.0,0.0
2018-01-04,10534.25,10566.099609375,10520.099609375,10558.849609375,180900,0.0,0.0
2018-01-08,10645.099609375,10659.150390625,10603.599609375,10637.0,205000,0.0,0.0
2018-01-09,10652.0498046875,10655.5,10592.7001953125,10632.2001953125,176400,0.0,0.0
2018-01-10,10637.0498046875,10664.599609375,10612.349609375,10651.2001953125,153800,0.0,0.0
2018-01-11,10682.5498046875,10690.400390625,10597.099609375,10681.25,175200,0.0,0.0
2018-01-16,10702.4501953125,10803.0,10666.75,10788.5498046875,252700,0.0,0.0
2018-01-17,10873.400390625,10887.5,10782.400390625,10817.0,312000,0.0,0.0
2018-01-18,10829.2001953125,10906.849609375,10793.900390625,10894.7001953125,207600,0.0,0.0
2018-01-22,10997.400390625,11092.900390625,10994.5498046875,11083.7001953125,284600,0.0,0.0
2018-01-23,11069.349609375,11110.099609375,11046.150390625,11086.0,283400,0.0,0.0
2018-01-24,11095.599609375,11095.599609375,11009.2001953125,11069.650390625,330300,0.0,0.0
2018-01-29,11120.849609375,11121.099609375,11033.900390625,11049.650390625,228000,0.0,0.0
2018-01-30,11018.7998046875,11058.5,10979.2998046875,11027.7001953125,245900,0.0,0.0
2018-01-31,11044.5498046875,11117.349609375,10878.7998046875,11016.900390625,306200,0.0,0.0
2018-02-01,10938.2001953125,10954.9501953125,10736.099609375,10760.599609375,282700,0.0,0.0
2018-02-05,10295.150390625,10594.150390625,10276.2998046875,10498.25,266500,0.0,0.0
2018-02-06,10607.2001953125,10614.0,10446.400390625,10476.7001953125,250400,0.0,0.0
2018-02-07,10518.5,10637.7998046875,10479.5498046875,10576.849609375,232200,0.0,0.0
2018-02-08,10416.5,10480.2001953125,10398.2001953125,10454.9501953125,191600,0.0,0.0
2018-02-13,10585.75,10590.5498046875,10456.650390625,10500.900390625,229200,0.0,0.0
2018-02-14,10537.900390625,10618.099609375,10511.0498046875,10545.5,210600,0.0,0.0
2018-02-15,10596.2001953125,10612.900390625,10434.0498046875,10452.2998046875,184300,0.0,0.0
2018-02-20,10426.0,10426.099609375,10349.599609375,10397.4501953125,234100,0.0,0.0
2018-02-21,10354.349609375,10397.5498046875,10340.650390625,10382.7001953125,313600,0.0,0.0
2018-02-22,10408.099609375,10499.099609375,10396.650390625,10491.0498046875,210600,0.0,0.0
2018-02-26,10615.2001953125,10631.650390625,10537.25,10554.2998046875,187500,0.0,0.0
2018-02-27,10488.9501953125,10535.5,10461.5498046875,10492.849609375,286000,0.0,0.0
2018-02-28,10479.9501953125,10525.5,10447.150390625,10458.349609375,176000,0.0,0.0
2018-03-05,10420.5,10441.349609375,10215.900390625,10249.25,222900,0.0,0.0
2018-03-06,10232.9501953125,10243.349609375,10141.5498046875,10154.2001953125,249500,0.0,0.0
2018-03-07,10216.25,10270.349609375,10146.400390625,10242.650390625,226400,0.0,0.0
2018-03-08,10271.2998046875,10296.7001953125,10211.900390625,10226.849609375,186500,0.0,0.0
2018-03-12,10389.5,10478.599609375,10377.849609375,10426.849609375,266700,0.0,0.0
2018-03-13,10393.0498046875,10420.349609375,10336.2998046875,10410.900390625,181400,0.0,0.0
2018-03-14,10405.4501953125,10420.0,10346.2001953125,10360.150390625,173900,0.0,0.0
2018-03-15,10345.150390625,10346.2998046875,10180.25,10195.150390625,328500,0.0,0.0
2018-03-19,10051.5498046875,10155.650390625,10049.099609375,10124.349609375,203000,0.0,0.0
2018-03-20,10181.9501953125,10227.2998046875,10132.9501953125,10155.25,204800,0.0,0.0
2018-03-21,10167.5,10207.849609375,10105.400390625,10114.75,230500,0.0,0.0
2018-03-22,9968.7998046875,10027.7001953125,9951.900390625,9998.0498046875,285700,0.0,0.0
2018-03-26,10188.0,10207.900390625,10139.650390625,10184.150390625,225700,0.0,0.0
2018-03-27,10143.599609375,10158.349609375,10096.900390625,10113.7001953125,344400,0.0,0.0
2018-04-02,10186.849609375,10255.349609375,10171.0498046875,10245.0,205300,0.0,0.0
2018-04-03,10274.599609375,10279.849609375,10111.2998046875,10128.400390625,231100,0.0,0.0
2018-04-04,10228.4501953125,10331.7998046875,10227.4501953125,10325.150390625,236800,0.0,0.0
2018-04-05,10322.75,10350.4501953125,10290.849609375,10331.599609375,200200,0.0,0.0
2018-04-09,10412.900390625,10424.849609375,10381.5,10402.25,251700,0.0,0.0
2018-04-10,10428.150390625,10428.150390625,10355.599609375,10417.150390625,250400,0.0,0.0
2018-04-11,10410.650390625,10469.900390625,10395.25,10458.650390625,238600,0.0,0.0
2018-04-12,10495.2998046875,10519.900390625,10451.4501953125,10480.599609375,213100,0.0,0.0
2018-04-16,10557.2998046875,10560.4501953125,10495.650390625,10548.7001953125,206100,0.0,0.0
2018-04-17,10578.900390625,10594.2001953125,10509.7001953125,10526.2001953125,205400,0.0,0.0
2018-04-18,10563.650390625,10572.2001953125,10546.2001953125,10565.2998046875,262600,0.0,0.0
2018-04-19,10560.349609375,10582.349609375,10527.4501953125,10564.0498046875,244600,0.0,0.0
2018-04-23,10578.099609375,10636.7998046875,10569.0,10614.349609375,219200,0.0,0.0
2018-04-24,10612.400390625,10612.599609375,10536.4501953125,10570.5498046875,189200,0.0,0.0
2018-04-25,10586.5,10628.400390625,10559.650390625,10617.7998046875,335100,0.0,0.0
2018-04-26,10651.650390625,10719.7998046875,10647.5498046875,10692.2998046875,0,0.0,0.0
2018-05-01,10783.849609375,10784.650390625,10689.7998046875,10718.0498046875,229700,0.0,0.0
2018-05-02,10720.150390625,10720.599609375,10647.4501953125,10679.650390625,185200,0.0,0.0
2018-05-03,10700.4501953125,10700.4501953125,10601.599609375,10618.25,186500,0.0,0.0
2018-05-07,10757.900390625,10758.5498046875,10689.400390625,10717.7998046875,269800,0.0,0.0
2018-05-08,10693.349609375,10766.25,10689.849609375,10741.7001953125,215400,0.0,0.0
2018-05-09,10779.650390625,10785.5498046875,10705.0,10716.5498046875,192100,0.0,0.0
2018-05-10,10741.9501953125,10812.0498046875,10724.4501953125,10806.5,203100,0.0,0.0
2018-05-14,10812.599609375,10929.2001953125,10781.400390625,10801.849609375,254300,0.0,0.0
2018-05-15,10751.9501953125,10790.4501953125,10699.7001953125,10741.099609375,231100,0.0,0.0
2018-05-16,10775.599609375,10777.25,10664.5,10682.7001953125,214100,0.0,0.0
2018-05-17,10671.849609375,10674.9501953125,10589.099609375,10596.400390625,223000,0.0,0.0
2018-05-21,10518.4501953125,10558.599609375,10490.5498046875,10536.7001953125,241700,0.0,0.0
2018-05-22,10521.099609375,10533.5498046875,10417.7998046875,10430.349609375,290900,0.0,0.0
2018-05-23,10464.849609375,10535.150390625,10419.7998046875,10513.849609375,297600,0.0,0.0
2018-05-24,10533.0498046875,10628.0498046875,10524.0,10605.150390625,260800,0.0,0.0
2018-05-29,10579.0,10648.7001953125,10558.4501953125,10614.349609375,238700,0.0,0.0
2018-05-30,10670.099609375,10763.7998046875,10620.400390625,10736.150390625,610300,0.0,0.0
2018-05-31,10738.4501953125,10764.75,10681.5,10696.2001953125,220600,0.0,0.0
2018-06-04,10630.7001953125,10633.150390625,10550.900390625,10593.150390625,167700,0.0,0.0
2018-06-05,10603.4501953125,10698.349609375,10587.5,10684.650390625,189900,0.0,0.0
2018-06-06,10722.599609375,10818.0,10722.599609375,10768.349609375,220900,0.0,0.0
2018-06-07,10736.400390625,10779.4501953125,10709.0498046875,10767.650390625,209400,0.0,0.0
2018-06-11,10816.150390625,10856.5498046875,10789.400390625,10842.849609375,198300,0.0,0.0
2018-06-12,10887.5,10893.25,10842.650390625,10856.7001953125,213400,0.0,0.0
2018-06-13,10832.900390625,10833.7001953125,10773.5498046875,10808.0498046875,184300,0.0,0.0
2018-06-14,10808.650390625,10834.0,10755.400390625,10817.7001953125,305400,0.0,0.0
2018-06-18,10789.4501953125,10789.4501953125,10701.2001953125,10710.4501953125,224500,0.0,0.0
2018-06-19,10734.650390625,10781.7998046875,10724.0498046875,10772.0498046875,193500,0.0,0.0
2018-06-20,10808.4501953125,10809.599609375,10725.900390625,10741.099609375,223600,0.0,0.0
2018-06-21,10742.7001953125,10837.0,10710.4501953125,10821.849609375,229800,0.0,0.0
2018-06-25,10742.7001953125,10805.25,10732.5498046875,10769.150390625,220000,0.0,0.0
2018-06-26,10785.5,10785.5,10652.400390625,10671.400390625,246000,0.0,0.0
2018-06-27,10660.7998046875,10674.2001953125,10557.7001953125,10589.099609375,352300,0.0,0.0
2018-06-28,10612.849609375,10723.0498046875,10612.349609375,10714.2998046875,242800,0.0,0.0
2018-07-02,10668.599609375,10713.2998046875,10630.25,10699.900390625,202100,0.0,0.0
2018-07-03,10715.0,10777.150390625,10677.75,10769.900390625,173900,0.0,0.0
2018-07-05,10744.150390625,10816.349609375,10735.0498046875,10772.650390625,0,0.0,0.0
2018-07-09,10902.75,10956.900390625,10876.650390625,10947.25,197000,0.0,0.0
2018-07-10,10956.400390625,10976.650390625,10923.0,10948.2998046875,222300,0.0,0.0
2018-07-11,11006.9501953125,11078.2998046875,10999.650390625,11023.2001953125,248300,0.0,0.0
2018-07-12,11056.900390625,11071.349609375,10999.75,11018.900390625,0,0.0,0.0
2018-07-16,10939.650390625,11018.5,10925.599609375,11008.0498046875,210600,0.0,0.0
2018-07-17,11060.2001953125,11076.2001953125,10956.2998046875,10980.4501953125,225500,0.0,0.0
2018-07-18,10999.5,11006.5,10935.4501953125,10957.099609375,215400,0.0,0.0
2018-07-19,10963.5,11030.25,10946.2001953125,11010.2001953125,187300,0.0,0.0
2018-07-23,11109.0,11143.400390625,11092.5,11134.2998046875,205800,0.0,0.0
2018-07-24,11148.400390625,11157.150390625,11113.25,11132.0,205900,0.0,0.0
2018-07-25,11132.9501953125,11185.849609375,11125.7001953125,11167.2998046875,365400,0.0,0.0
2018-07-26,11232.75,11283.400390625,11210.25,11278.349609375,314600,0.0,0.0
2018-07-30,11311.0498046875,11366.0,11267.75,11356.5,256500,0.0,0.0
2018-07-31,11359.7998046875,11390.5498046875,11313.5498046875,11346.2001953125,269700,0.0,0.0
2018-08-01,11328.900390625,11328.900390625,11234.9501953125,11244.7001953125,210000,0.0,0.0
2018-08-02,11297.7998046875,11368.0,11294.5498046875,11360.7998046875,218300,0.0,0.0
2018-08-06,11423.150390625,11428.9501953125,11359.7001953125,11389.4501953125,226400,0.0,0.0
2018-08-07,11412.5,11459.9501953125,11379.2998046875,11450.0,210500,0.0,0.0
2018-08-08,11493.25,11495.2001953125,11454.099609375,11470.7001953125,302200,0.0,0.0
2018-08-09,11474.9501953125,11478.75,11419.650390625,11429.5,0,0.0,0.0
2018-08-13,11381.7001953125,11452.4501953125,11370.7998046875,11435.099609375,232600,0.0,0.0
2018-08-15,11397.150390625,11449.849609375,11366.25,11385.0498046875,290600,0.0,0.0
2018-08-16,11437.150390625,11486.4501953125,11431.7998046875,11470.75,234700,0.0,0.0
2018-08-20,11576.2001953125,11581.75,11539.599609375,11570.900390625,224200,0.0,0.0
2018-08-22,11620.7001953125,11620.7001953125,11546.7001953125,11582.75,248500,0.0,0.0
2018-08-23,11566.599609375,11604.599609375,11532.0,11557.099609375,218800,0.0,0.0
2018-08-27,11731.9501953125,11760.2001953125,11710.5,11738.5,241900,0.0,0.0
2018-08-28,11744.9501953125,11753.2001953125,11678.849609375,11691.900390625,251600,0.0,0.0
2018-08-29,11694.75,11698.7998046875,11639.7001953125,11676.7998046875,313800,0.0,0.0
2018-08-30,11675.849609375,11727.650390625,11640.099609375,11680.5,346500,0.0,0.0
2018-09-04,11514.849609375,11542.650390625,11393.849609375,11476.9501953125,246100,0.0,0.0
2018-09-05,11514.150390625,11562.25,11436.0498046875,11536.900390625,247900,0.0,0.0
2018-09-06,11558.25,11603.0,11484.400390625,11589.099609375,295900,0.0,0.0
2018-09-10,11476.849609375,11479.400390625,11274.0,11287.5,0,0.0,0.0
2018-09-11,11340.099609375,11380.75,11250.2001953125,11369.900390625,268200,0.0,0.0
2018-09-13,11443.5,11523.25,11430.5498046875,11515.2001953125,276600,0.0,0.0
2018-09-17,11381.5498046875,11411.4501953125,11268.9501953125,11278.900390625,240900,0.0,0.0
2018-09-18,11326.650390625,11332.0498046875,11210.900390625,11234.349609375,250600,0.0,0.0
2018-09-20,11271.2998046875,11346.7998046875,10866.4501953125,11143.099609375,719000,0.0,0.0
2018-09-24,10969.9501953125,11080.599609375,10882.849609375,11067.4501953125,405000,0.0,0.0
2018-09-25,11145.5498046875,11145.5498046875,10993.0498046875,11053.7998046875,340500,0.0,0.0
2018-09-26,11079.7998046875,11089.4501953125,10953.349609375,10977.5498046875,405700,0.0,0.0
2018-09-27,11008.099609375,11034.099609375,10850.2998046875,10930.4501953125,478100,0.0,0.0
2018-10-02,10982.7001953125,10989.0498046875,10843.75,10858.25,386800,0.0,0.0
2018-10-03,10754.7001953125,10754.7001953125,10547.25,10599.25,425100,0.0,0.0
2018-10-04,10514.099609375,10540.650390625,10261.900390625,10316.4501953125,606400,0.0,0.0
2018-10-08,10390.2998046875,10397.599609375,10279.349609375,10301.0498046875,430500,0.0,0.0
2018-10-09,10331.849609375,10482.349609375,10318.25,10460.099609375,0,0.0,0.0
2018-10-10,10169.7998046875,10335.9501953125,10138.599609375,10234.650390625,483500,0.0,0.0
2018-10-11,10331.5498046875,10492.4501953125,10322.150390625,10472.5,343500,0.0,0.0
2018-10-15,10550.150390625,10604.900390625,10525.2998046875,10584.75,265200,0.0,0.0
2018-10-16,10688.7001953125,10710.150390625,10436.4501953125,10453.0498046875,284800,0.0,0.0
2018-10-18,10339.7001953125,10380.099609375,10249.599609375,10303.5498046875,357500,0.0,0.0
2018-10-22,10152.599609375,10222.099609375,10102.349609375,10146.7998046875,302600,0.0,0.0
2018-10-23,10278.150390625,10290.650390625,10126.7001953125,10224.75,351400,0.0,0.0
2018-10-24,10135.0498046875,10166.599609375,10079.2998046875,10124.900390625,0,0.0,0.0
2018-10-25,10122.349609375,10128.849609375,10004.5498046875,10030.0,364300,0.0,0.0
2018-10-29,10239.400390625,10285.099609375,10175.349609375,10198.400390625,289800,0.0,0.0
2018-10-30,10209.5498046875,10396.0,10105.099609375,10386.599609375,375000,0.0,0.0
2018-10-31,10441.7001953125,10441.900390625,10341.900390625,10380.4501953125,348500,0.0,0.0
2018-11-01,10462.2998046875,10606.9501953125,10457.7001953125,10553.0,421200,0.0,0.0
2018-11-05,10552.0,10600.25,10491.4501953125,10530.0,0,0.0,0.0
2018-11-06,10614.4501953125,10616.4501953125,10582.2998046875,10598.400390625,31200,0.0,0.0
2018-11-08,10614.7001953125,10619.5498046875,10544.849609375,10585.2001953125,296600,0.0,0.0
2018-11-12,10451.900390625,10596.25,10440.5498046875,10582.5,254600,0.0,0.0
2018-11-13,10634.900390625,10651.599609375,10532.7001953125,10576.2998046875,384500,0.0,0.0
2018-11-14,10580.599609375,10646.5,10557.5,10616.7001953125,0,0.0,0.0
2018-11-15,10644.0,10695.150390625,10631.150390625,10682.2001953125,342800,0.0,0.0
2018-11-19,10740.099609375,10740.849609375,10640.849609375,10656.2001953125,295200,0.0,0.0
2018-11-20,10670.9501953125,10671.2998046875,10562.349609375,10600.0498046875,300900,0.0,0.0
2018-11-21,10612.650390625,10646.25,10512.0,10526.75,239500,0.0,0.0
2018-11-26,10621.4501953125,10695.150390625,10596.349609375,10685.599609375,0,0.0,0.0
2018-11-27,10708.75,10757.7998046875,10699.849609375,10728.849609375,424500,0.0,0.0
2018-11-28,10808.7001953125,10883.0498046875,10782.349609375,10858.7001953125,691300,0.0,0.0
2018-11-29,10892.099609375,10922.4501953125,10835.099609375,10876.75,453900,0.0,0.0
2018-12-03,10877.099609375,10890.9501953125,10833.349609375,10869.5,322100,0.0,0.0
2018-12-04,10820.4501953125,10821.0498046875,10747.9501953125,10782.900390625,312300,0.0,0.0
2018-12-06,10644.7998046875,10704.5498046875,10599.349609375,10693.7001953125,325800,0.0,0.0
2018-12-10,10350.0498046875,10567.150390625,10333.849609375,10549.150390625,425500,0.0,0.0
2018-12-11,10591.0,10752.2001953125,10560.7998046875,10737.599609375,360500,0.0,0.0
2018-12-12,10810.75,10838.599609375,10749.5,10791.5498046875,376200,0.0,0.0
2018-12-13,10784.5,10815.75,10752.099609375,10805.4501953125,340100,0.0,0.0
2018-12-17,10850.900390625,10915.400390625,10819.099609375,10908.7001953125,286100,0.0,0.0
2018-12-18,10930.5498046875,10985.150390625,10928.0,10967.2998046875,312100,0.0,0.0
2018-12-19,10885.2001953125,10962.5498046875,10880.0498046875,10951.7001953125,318900,0.0,0.0
2018-12-20,10944.25,10963.650390625,10738.650390625,10754.0,377500,0.0,0.0
2018-12-26,10817.900390625,10834.2001953125,10764.4501953125,10779.7998046875,456100,0.0,0.0
2018-12-27,10820.9501953125,10893.599609375,10817.150390625,10859.900390625,245500,0.0,0.0
2019-01-02,10796.7998046875,10814.0498046875,10661.25,10672.25,286200,0.0,0.0
2019-01-03,10699.7001953125,10741.0498046875,10628.650390625,10727.349609375,296600,0.0,0.0
2019-01-07,10786.25,10818.4501953125,10733.25,10802.150390625,277700,0.0,0.0
2019-01-08,10862.400390625,10870.400390625,10749.400390625,10855.150390625,333000,0.0,0.0
2019-01-09,10859.349609375,10859.349609375,10801.7998046875,10821.599609375,254400,0.0,0.0
2019-01-10,10834.75,10850.150390625,10739.400390625,10794.9501953125,260800,0.0,0.0
2019-01-14,10777.5498046875,10896.9501953125,10777.5498046875,10886.7998046875,310700,0.0,0.0
2019-01-15,10899.650390625,10928.150390625,10876.900390625,10890.2998046875,276500,0.0,0.0
2019-01-16,10920.849609375,10930.650390625,10844.650390625,10905.2001953125,271700,0.0,0.0
2019-01-17,10914.849609375,10928.2001953125,10852.2001953125,10906.9501953125,323800,0.0,0.0
2019-01-22,10931.0498046875,10944.7998046875,10811.9501953125,10831.5,298900,0.0,0.0
2019-01-23,10844.0498046875,10866.599609375,10798.650390625,10849.7998046875,361100,0.0,0.0
2019-01-24,10859.75,10931.7001953125,10756.4501953125,10780.5498046875,463400,0.0,0.0
2019-01-28,10653.7001953125,10690.349609375,10583.650390625,10652.2001953125,356900,0.0,0.0
2019-01-29,10702.25,10710.2001953125,10612.849609375,10651.7998046875,410100,0.0,0.0
